4.632764,6.369881,7.894148
6.895257,7.770992,9.565230
7.267620,8.090399,10.603953
9.850150,8.389427,8.884325
6.450581,7.847712,10.410673
6.844530,8.775119,6.371828
6.092050,8.244398,6.537706
8.763317,9.885538,8.633068
3.154404,5.964986,9.805783
4.836010,6.789905,7.846872
4.308628,8.257352,6.663705
6.115852,8.298912,8.154827
4.807778,6.383576,7.657438
4.133247,7.594833,5.607862
7.106991,8.299445,9.416011
6.307105,5.487066,7.369706
5.353103,8.098604,11.346272
7.760976,9.870554,6.788495
5.568330,8.462936,8.518317
9.184022,6.992633,11.221795
6.927008,8.160885,6.121025
9.390403,8.971466,7.632594
6.285261,8.175706,6.472944
6.750558,7.607720,6.675752
4.652693,7.650139,8.466814
4.449508,5.906753,6.406350
7.813715,8.396725,7.593812
3.994079,7.558510,8.638866
9.619403,7.104762,10.505642
7.654203,8.633039,9.929279
7.027137,6.997599,8.842343
8.844345,8.360743,9.649783
5.225059,8.946251,8.824470
5.303967,8.053638,6.297599
6.612429,8.200094,6.797261
8.377981,9.812643,9.882629
6.295856,9.842232,6.550307
6.670379,8.533124,6.608470
8.206787,7.018374,8.598765
10.318754,8.785804,9.454045
5.208362,5.797245,7.264848
5.233899,6.490600,6.361440
8.267477,6.718676,7.493504
4.324481,6.177400,7.370564
7.599629,7.822567,5.996626
3.739769,5.569843,8.164829
4.914193,6.023883,7.250202
7.242163,6.288820,6.230084
8.032573,9.460070,10.161763
5.083385,6.149698,7.928542
5.278097,4.456288,7.532511
7.132264,8.163820,6.479794
6.444971,6.954821,7.869048
5.485629,5.789114,6.745762
3.571480,6.604720,6.374137
6.829133,6.555022,8.441635
9.034406,8.430259,9.487751
8.019201,9.477026,8.446850
4.888938,4.547945,6.046848
5.930210,4.664333,8.222569
8.833284,8.232134,8.058380
7.758188,8.724837,7.534669
8.265937,8.445901,7.724024
8.297523,8.649248,7.822399
7.324652,7.283900,8.738079
8.422472,9.807071,8.649487
7.954608,7.281171,8.810101
5.881974,6.869605,8.470636
7.934195,7.734327,8.925663
10.280340,8.003733,8.695410
5.486119,5.933586,7.158147
6.947078,8.514083,8.982560
5.802842,5.967289,7.621161
5.821791,7.496794,7.814988
6.569516,5.318045,9.196185
8.375281,7.329274,8.934944
9.031509,7.415144,8.238633
5.711756,9.164900,8.722188
6.720609,6.813629,6.070833
9.343500,7.883998,7.793837
7.271305,8.567994,8.885624
5.633601,4.973990,8.664305
5.347547,5.201558,6.710853
4.798755,5.948460,5.997430
5.334732,6.503693,7.081051
5.443445,7.046069,6.144283
6.676393,7.195955,11.008901
8.803872,9.078302,8.628976
8.010593,10.023974,9.145489
7.385667,7.748005,8.865175
6.245037,7.989319,8.331834
6.032703,8.019678,8.385243
6.891867,7.209880,6.262565
5.537505,9.651080,9.827752
8.357802,8.764277,8.522841
6.434517,7.572643,7.718497
4.718234,6.070356,8.906576
4.527151,7.628685,9.539934
5.711849,7.983771,7.943903
7.156760,8.435295,7.458066
9.506093,8.073761,5.717049
6.943923,6.859983,7.382265
5.265679,9.025279,8.247158
4.889492,5.009377,6.367327
4.780433,8.364981,5.355993
7.435581,7.520191,8.966321
2.013042,6.807763,8.207575
5.789929,7.474502,7.727709
6.284312,6.085402,6.811995
4.971562,7.608859,9.111426
6.901632,8.057358,8.218247
6.496719,8.070752,10.429894
10.005978,11.802377,8.075875
7.418276,7.405472,6.593763
8.436708,6.791340,9.461189
7.783783,8.629316,8.668188
6.584979,8.622030,8.699762
4.898143,6.956730,6.519642
5.136263,6.574742,10.684126
6.727873,7.936888,8.500630
7.587214,6.556826,10.583657
6.158654,6.379352,6.440541
5.768126,6.616606,7.623941
7.088436,8.180910,8.300102
4.928238,7.647437,6.462057
4.295740,8.131908,8.353120
6.931292,5.691337,7.204873
6.066321,6.341180,6.320111
6.742100,7.773087,8.054417
3.651307,6.816314,7.149388
5.561213,6.417030,5.931367
7.538689,6.595312,8.588739
9.589335,6.583819,9.860474
8.279688,6.614142,7.980803
5.743848,5.685512,8.067346
9.928849,8.105759,8.529665
9.085979,7.110174,7.823598
7.988954,8.989968,6.789645
5.182528,6.716043,6.499764
6.069244,7.537497,8.368294
7.419377,10.434382,9.045411
6.277717,6.306260,9.796079
5.700587,8.213876,6.556046
6.623956,8.383279,10.486610
5.494809,6.144610,6.623693
6.185774,6.962762,7.522011
4.695470,7.151962,9.287276
6.603748,7.429124,10.243884
7.072114,8.454680,9.558439
6.474436,7.115951,6.836745
6.138121,7.511587,7.173433
5.761329,6.274285,8.334918
9.838465,9.091541,8.734291
5.212296,6.395540,7.064671
6.455121,8.102614,5.961938
6.122849,7.098632,8.511329
7.930988,8.005931,7.724445
7.465351,6.970558,8.575172
6.370295,6.363323,7.114066
5.114052,6.766847,7.365962
5.610077,7.115738,8.394053
8.059292,7.945024,8.658297
7.241911,11.444184,6.379099
5.736062,6.902046,8.488091
4.048409,5.956170,7.095921
8.311505,10.588431,8.325585
6.963858,7.673499,9.496524
5.175213,9.079329,8.413053
7.764318,7.816645,6.456080
4.982949,6.446768,7.208759
4.657715,7.851392,9.897673
7.599709,7.928137,7.732134
6.703262,8.754401,8.343112
8.503155,5.942417,8.636271
5.717422,10.881147,10.046863
6.656440,7.701369,8.226238
4.766831,5.884857,6.030342
8.682654,9.519639,8.325800
4.191859,6.273745,5.952967
7.732289,10.830668,8.472205
5.688738,6.580472,7.686975
5.920369,7.246807,7.487418
7.421685,9.043171,8.491699
6.313678,6.631136,5.539417
6.530534,7.809264,8.755377
2.343826,5.751118,7.671508
8.153776,7.348805,9.179562
7.578579,7.715221,8.711238
6.244297,6.656828,8.093009
8.890765,8.002915,7.450454
9.211092,6.617275,7.986046
4.274295,6.662206,7.940154
4.993638,4.549831,8.301044
6.788660,5.491700,9.800881
3.229804,5.983086,8.865116
6.255675,6.919317,8.781738
4.258080,3.761755,7.100763
7.431243,8.492606,8.816241
7.733510,7.458042,9.178414
5.532560,6.846700,6.831197
3.328813,7.375815,7.570899
8.236677,7.895639,8.417660
8.978157,8.866939,8.275493
7.431800,7.724220,7.345651
10.279124,7.263005,8.858229
9.661835,9.308633,6.784627
3.507469,4.993295,7.268407
3.265394,8.178507,7.302953
6.571980,6.370571,8.856778
5.996832,7.471790,6.350876
6.601997,7.291425,7.393779
7.619850,5.032665,8.346428
7.977760,8.459229,7.629801
7.523299,4.885190,7.638831
5.540918,8.368493,8.384488
8.299419,8.939435,7.942883
4.569202,7.267999,6.677401
8.444434,7.977368,7.457900
8.194534,9.255877,8.961552
5.444891,6.464020,7.852878
6.124368,9.162389,9.693810
8.357975,9.634969,9.471374
7.036459,8.852572,9.038010
6.882618,8.358875,7.492020
5.512838,9.666793,7.088194
6.452408,8.458863,8.658394
9.166718,9.588579,8.206700
9.621178,10.905325,6.705081
6.057412,7.575195,8.554998
5.582115,6.820572,7.372397
7.787340,6.548881,10.806863
5.856900,6.344281,5.511625
4.024431,6.580055,9.173671
7.355384,6.943234,7.883722
9.120342,9.125246,7.090124
8.770821,8.215942,7.253130
6.303257,5.854910,8.428815
5.254417,7.563773,8.525677
5.860138,5.748948,9.246011
9.178327,9.103546,8.611187
3.178711,6.585959,8.540835
7.568661,6.417963,7.581272
8.706525,9.599672,8.524781
6.430925,8.252370,7.294903
4.260540,7.151846,8.887972
5.675541,7.239311,7.830593
10.398611,8.925709,8.123889
4.430924,6.642584,6.798981
6.599062,6.650647,5.811436
6.433510,8.053429,7.918727
6.683292,8.890353,8.973832
7.137949,8.358630,8.038948
7.939668,9.035792,7.956415
9.034833,10.123729,7.779348
6.726817,6.970594,6.645034
9.036811,8.502608,9.004597
9.087867,7.544666,6.285708
9.752467,9.583334,8.898536
7.969602,9.864954,10.399591
3.959807,5.971168,8.206556
7.944240,6.202074,6.680046
7.640105,9.083615,7.561166
3.517027,5.284919,6.974303
5.851724,7.349053,7.431383
8.143712,7.399006,10.260638
5.389202,6.821163,7.697561
4.171124,7.400254,8.132189
7.930
